chapter,keyword,category
Chapter_5,equivalent CO2 emissions,specific
Chapter_5,empirical relationships,specific
Chapter_5,non-CO2 greenhouse gas emissions,specific
Chapter_5,CO2 equivalence,specific
Chapter_5,mitigation strategies,general
Chapter_5,central range,specific
Chapter_5,non-CO2 scenario uncertainty,specific
Chapter_5,global average surface air temperature,specific
Chapter_5,Carbon Budget,specific
Chapter_5,Geophysical Uncertainties,specific
Chapter_5,response uncertainty,general
Chapter_5,Historical temperature uncertainty,specific
Chapter_5,Zero emissions commitment,general
Chapter_5,lognormal distribution,specific
Chapter_5,median quantile regression,specific
Chapter_5,contributions,specific
Chapter_5,non-CO2 warming projections,specific
Chapter_5,Greenhouse Gas Induced Climate Change,general
Chapter_5,formal likelihood,specific
Chapter_5,carbon budget variation,specific
Chapter_5,geophysical uncertainty,specific
Chapter_5,forcing,general
Chapter_5,central TCRE,specific
Chapter_5,central value,general
Chapter_5,ZEC uncertainty,specific
Chapter_5,shorter time horizons,specific
Chapter_5,central zero value,specific
Chapter_5,perm,specific
Chapter_5,Earth system feedback assessment,specific
Chapter_5,reverse method,specific
Chapter_5,permafrost CO,specific
Chapter_5,methane lifetime feedbacks,specific
Chapter_5,independent Earth system feedbacks,specific
Chapter_5,amplifying factors,specific
Chapter_5,TCRE quantification,specific
Chapter_5,probabilistic uncertainties,specific
Chapter_5,non-linear Earth system feedbacks,specific
Chapter_5,Methodological Advancements,specific
Chapter_5,Methodological advancements,specific
Chapter_5,consolidated framework,specific
Chapter_5,coupled Earth system models,specific
Chapter_5,representative concentration pathways,general
Chapter_5,statistical value,specific
Chapter_5,TCRE uncertainty,specific
Chapter_5,formal distribution,specific
Chapter_5,frequency distribution,specific
Chapter_5,CMIP5 ensemble,general
Chapter_5,climate emulators,general
Chapter_5,non-CO2 contribution,specific
Chapter_5,ZEC uncertainties,specific
Chapter_5,central estimates,general
Chapter_5,GSAT increase,general
Chapter_5,methodological updates,specific
Chapter_5,historical warming estimates,specific
Chapter_5,GSAT assessment,general
Chapter_5,total warming,general
Chapter_5,median ZEC assessment,specific
Chapter_5,median remaining carbon budget estimates,specific
Chapter_5,RE,specific
Chapter_5,Biogeochemical,specific
Chapter_5,Car,specific
Chapter_5,dioxide removal,specific
Chapter_5,radiative budget,specific
Chapter_5,solar radiation,general
Chapter_5,longwave radiation budget,specific
Chapter_5,optical,specific
Chapter_5,cloud lifetime,general
Chapter_5,mitigation,general
Chapter_5,adaptation,general
Chapter_5,mitigation option,specific
Chapter_5,Paris Agreement climate goals,specific
Chapter_5,quantitative assessment,specific
Chapter_5,AR5 WGI report,specific
Chapter_5,methane removal,specific
Chapter_5,land ecosystems,general
Chapter_5,enhanced geochemical processes,specific
Chapter_5,direct air capture,general
Chapter_5,chemical processes,specific
Chapter_5,modified ecosystems,specific
Chapter_5,biodiversity benefits,specific
Chapter_5,ocean biomass burial,specific
Chapter_5,ocean downwelling,specific
Chapter_5,cloud alkalinization,specific
Chapter_5,Scale,specific
Chapter_5,mination,specific
Chapter_5,sequestration,specific
Chapter_5,agricultural management,general
Chapter_5,crop management,specific
Chapter_5,akage,specific
Chapter_5,phytoplankton photosynthesis,specific
Chapter_5,Ocean stratification,specific
Chapter_5,Artificial ocean upwelling,specific
Chapter_5,CDR experiments,specific
Chapter_5,declining atmospheric CO2 levels,specific
Chapter_5,partial compensation,specific
Chapter_5,ocean fluxes,specific
Chapter_5,land carbon reservoir,general
Chapter_5,ocean carbon reservoir,specific
Chapter_5,simulations,general
Chapter_5,CMIP6 Earth system models,general
Chapter_5,model state,general
Chapter_5,control simulation,general
Chapter_5,mitigation activities,general
Chapter_5,qualitative response,specific
Chapter_5,Carbon sink response,specific
Chapter_5,CO2 flux components,specific
Chapter_5,Positive flux components,specific
Chapter_5,error,general
Chapter_5,UV,specific
Chapter_5,ESCM,specific
Chapter_5,ocean CO2 fluxes,specific
Chapter_5,concentration units,specific
Chapter_5,Removal effectiveness,specific
Chapter_5,perturbation airborne fraction,specific
Chapter_5,PAF,specific
Chapter_5,scenario simulations,general
Chapter_5,instantaneous CO2 removals,specific
Chapter_5,state dependencies,specific
Chapter_5,background,general
Chapter_5,equilibrium initial states,specific
Chapter_5,robustness,general
Chapter_5,opposite,specific
Chapter_5,state dependence,specific
Chapter_5,idealized model simulations,specific
Chapter_5,climate states,general
Chapter_5,horizontal axis,general
Chapter_5,pulse removal,specific
Chapter_5,black triangle,specific
Chapter_5,pulse removals,specific
Chapter_5,Perturbation airborne fraction,specific
Chapter_5,CDR scenarios,specific
Chapter_5,Symmetry,specific
Chapter_5,CO2 emission,specific
Chapter_5,symmetry,specific
Chapter_5,UVic Earth System Climate Model,specific
Chapter_5,itivity,specific
Chapter_5,Yellow circles,specific
Chapter_5,diamonds,specific
Chapter_5,Pulses,specific
Chapter_5,net positive CO2 emissions,specific
Chapter_5,unpert,specific
Chapter_5,Carbon fluxes,specific
Chapter_5,question mark,specific
Chapter_5,box sizes,specific
Chapter_5,inertia,general
Chapter_5,CDR Methods,specific
Chapter_5,IPCC special reports,specific
Chapter_5,bioenergy,general
Chapter_5,direct air carbon capture,specific
Chapter_5,peatland restoration,specific
Chapter_5,ecosystem functions,specific
Chapter_5,global mitigation,specific
Chapter_5,marine options,specific
Chapter_5,open ocean fertilization,specific
Chapter_5,alkalinization,specific
Chapter_5,governance,general
Chapter_5,blue carbon ecosystems,specific
Chapter_5,net primary productivity,specific
Chapter_5,diseases,specific
Chapter_5,erosion,specific
Chapter_5,Sustainable forest management,specific
Chapter_5,wood,specific
Chapter_5,Forest genomics techniques,specific
Chapter_5,conservation initiatives,specific
Chapter_5,breeding,general
Chapter_5,tree health,specific
Chapter_5,afforestation practices,specific
Chapter_5,high carbon stocks,specific
Chapter_5,enhanced biodiversity,specific
Chapter_5,forestation,specific
Chapter_5,native grasslands,specific
Chapter_5,savannas,specific
Chapter_5,unique,specific
Chapter_5,cycle,general
Chapter_5,ration,specific
Chapter_5,soil carbon enrichment,specific
Chapter_5,input,specific
Chapter_5,tree,specific
Chapter_5,climate projection,general
Chapter_5,affore,specific
Chapter_5,local warming,specific
Chapter_5,cooling effect,general
Chapter_5,enhanced evapotranspiration,specific
Chapter_5,cloud albedo,general
Chapter_5,enhanced precipitation,specific
Chapter_5,tree species,specific
Chapter_5,soil type,specific
Chapter_5,low,specific
Chapter_5,land areas,general
Chapter_5,degraded soils,specific
Chapter_5,intensive monocultures,specific
Chapter_5,managed land,specific
Chapter_5,Soil carbon losses,specific
Chapter_5,human agriculture,specific
Chapter_5,degraded land,specific
Chapter_5,traditional agricultural lands,specific
Chapter_5,greater root mass,specific
Chapter_5,higher yields,specific
Chapter_5,practices,specific
Chapter_5,crop rotation cycles,specific
Chapter_5,crop residues,specific
Chapter_5,crop cover,specific
Chapter_5,optimizing grazing,specific
Chapter_5,residue management,specific
Chapter_5,agroforestry,specific
Chapter_5,cropland nutrient recycling,specific
Chapter_5,grassland conversion,specific
Chapter_5,nutrient leaching,specific
Chapter_5,soil fertility,specific
Chapter_5,biological activity,specific
Chapter_5,soil carbon sequestration practices,specific
Chapter_5,fertilization rates,specific
Chapter_5,soil carbon sequestration methods,specific
Chapter_5,crop diversity,specific
Chapter_5,pyrolysis,specific
Chapter_5,fertility,specific
Chapter_5,Biochar application,specific
Chapter_5,soil qualities,specific
Chapter_5,soil water holding capacity,specific
Chapter_5,nutrient losses,general
Chapter_5,fertilizer nitrogen use efficiency,specific
Chapter_5,rice fields,specific
Chapter_5,non-inundated,specific
Chapter_5,neutral soils,specific
Chapter_5,biochar application,specific
Chapter_5,soil environment,specific
Chapter_5,soil microbial biodiversity,specific
Chapter_5,land requirements,specific
Chapter_5,Peatlands,specific
Chapter_5,forests,general
Chapter_5,High water level,specific
Chapter_5,enhanced CH4 emissions,specific
Chapter_5,drained peatlands,specific
Chapter_5,Restored wetlands,specific
Chapter_5,buffer zones,specific
Chapter_5,infiltration,specific
Chapter_5,nutrient retention,specific
Chapter_5,Sequestration potentials,specific
Chapter_5,woody bioenergy plants,specific
Chapter_5,net carbon uptake,specific
Chapter_5,herbaceous bioenergy plants,specific
Chapter_5,standing forests,specific
Chapter_5,carbon negative,specific
Chapter_5,soil nutrient deficiencies,specific
Chapter_5,geologic carbon storage,specific
Chapter_5,enhanced net biological uptake,specific
Chapter_5,climate change mitigation effect,specific
Chapter_5,food supply,specific
Chapter_5,weakened ocean carbon sequestration,specific
Chapter_5,local context,specific
Chapter_5,ocean CDR methods,specific
Chapter_5,open,general
Chapter_5,LondonProtocol,specific
Chapter_5,vegetated coastal ecosystems,specific
Chapter_5,salt mars,specific
Chapter_5,seaweeds,specific
Chapter_5,shelf sea sediments,specific
Chapter_5,open ocean carbon exchanges,specific
Chapter_5,carbon stores,specific
Chapter_5,Coastal wetlands,specific
Chapter_5,seagrass meadows,specific
Chapter_5,sediment supply,specific
Chapter_5,storm severity,specific
Chapter_5,coastal development,specific
Chapter_5,marine heatwaves,general
Chapter_5,coastal carbon stocks,specific
Chapter_5,Blue carbon restoration,specific
Chapter_5,human settlement,specific
Chapter_5,shoreline hardening,specific
Chapter_5,port development,specific
Chapter_5,Biogeochemical factors,specific
Chapter_5,reliable quantification,specific
Chapter_5,climatic benefits,specific
Chapter_5,coastal vegetation,specific
Chapter_5,biogenic carbonate formation,specific
Chapter_5,coastal habitat restoration,specific
Chapter_5,national emissions,specific
Chapter_5,Geochemical CDR methods,specific
Chapter_5,Enhanced weathering,specific
Chapter_5,carbonate rocks,specific
Chapter_5,natural waters,specific
Chapter_5,dampen,specific
Chapter_5,toxic trace metals,specific
Chapter_5,freshwater salinization,specific
Chapter_5,cation exchange,specific
Chapter_5,drinking water quality,specific
Chapter_5,amedium confidence,specific
Chapter_5,minerals,specific
Chapter_5,waste materials,specific
Chapter_5,concrete demolition,specific
Chapter_5,steel slags,specific
Chapter_5,alkaline minerals,specific
Chapter_5,quicklime,specific
Chapter_5,surface total alkalinity,specific
Chapter_5,el,specific
Chapter_5,ates,general
Chapter_5,Direct air carbon capture,specific
Chapter_5,liquid solvent,specific
Chapter_5,solid sorbent,specific
Chapter_5,DAC,specific
Chapter_5,chemical process,specific
Chapter_5,mineral carbonation process,specific
Chapter_5,pressurised gas,specific
Chapter_5,land footprint,specific
Chapter_5,ecosystem productivity,general
Chapter_5,VOC emissions,specific
Chapter_5,geologic formations,specific
Chapter_5,zeolite trapping,specific
Chapter_5,cow barn,specific
Chapter_5,soil bed,specific
Chapter_5,microbial,specific
Chapter_5,CH4 oxidation,general
Chapter_5,Microbial CH4 oxidation,specific
Chapter_5,biocatalytic polymers,specific
Chapter_5,geochemical limits,specific
Chapter_5,thermodynamics,general
Chapter_5,climate cooling effect,specific
Chapter_5,adverse side effects,specific
Chapter_5,side effect assessment,specific
Chapter_5,es,specific
Chapter_5,global biogeochemical cycles,general
Chapter_5,physical climate response,specific
Chapter_5,water cycle changes,general
Chapter_5,marine cloud brightening,general
Chapter_5,cirrus cloud thinning,general
Chapter_5,ization,general
Chapter_5,global biogeochemical cycle,specific
Chapter_5,stratosp,general
Chapter_5,sulphur,general
Chapter_5,strat,general
Chapter_5,2 injection,specific
Chapter_5,stratospheric SO2 injection,general
Chapter_5,photosynthetically active radiation,specific
Chapter_5,diffuse light,specific
Chapter_5,plant canopies,specific
Chapter_5,diffuse fraction,general
Chapter_5,sulphate aerosol layer,specific
Chapter_5,hygroscopic growth,specific
Chapter_5,simulated responses,general
Chapter_5,global mean change,specific
Chapter_5,nitrogen limitation,general
Chapter_5,reduced heat stress,specific
Chapter_5,nitrogen mineralization,specific
Chapter_5,global mean cooling,general
Chapter_5,SRM options,general
Chapter_5,hydrological cycle changes,specific
Chapter_5,NPP response,specific
Chapter_5,unperturbed climate,specific
Chapter_5,heat stress,specific
Chapter_5,light availability,specific
Chapter_5,crop types,specific
Chapter_5,maize production,specific
Chapter_5,groundnut yields,specific
Chapter_5,India,general
Chapter_5,ocean circulation change,specific
Chapter_5,simulated spatial pattern,specific
Chapter_5,ocean NPP change,specific
Chapter_5,2 burdenModelling,specific
Chapter_5,stratospheric sulphur dioxide,specific
Chapter_5,global carbon uptake,specific
Chapter_5,emissions reduction,general
Chapter_5,sudden SRM,specific
Chapter_5,global average surface ozone concentration,specific
Chapter_5,stratospheric ozone,general
Chapter_5,polar regions,general
Chapter_5,sea salt aerosol injection,specific
Chapter_5,MCB,general
Chapter_5,CH4 lifetime,specific
Chapter_5,surface ozone pollution,general
Chapter_5,global mean warming,general
Chapter_5,UV radiation,general
Chapter_5,diffuse sunlight,general
Chapter_5,Cont,specific
Chapter_5,spatial resolution,general
Chapter_5,ication,specific
Chapter_5,water mass ventilation,specific
Chapter_5,competition dynamics,specific
Chapter_5,plant hydraulics,specific
Chapter_5,disturbance processes,specific
Chapter_5,ocean removals,specific
Chapter_5,mean estimate,specific
Chapter_5,Land CO2 uptake,specific
Chapter_5,soil organisms,specific
Chapter_5,natural disturbances,specific
Chapter_5,extreme temperatures,general
Chapter_5,CO2 partial pressure,specific
Chapter_5,wind speeds,general
Chapter_5,seawater microalgae,specific
